frame_id,person_id,gx,gy
81,37,17.264444,26.3153
82,0,-2.3622742,13.976901
82,1,3.9861915,26.3102
82,2,10.698645,26.312778
82,3,5.6060867,17.891712
82,4,17.62098,22.946886
82,5,5.142641,24.098904
82,6,-3.517192,8.92055
82,7,9.960075,8.618381
82,8,7.5439706,11.649706
82,9,10.495806,11.599303
82,10,6.3179245,23.706171
82,11,18.571692,5.5843596
82,12,5.134682,6.6693187
82,13,19.627985,16.663923
82,14,-4.147409,11.533501
82,15,9.246499,4.056346
82,16,-2.8602777,5.773768
82,17,17.98121,3.7552147
82,18,12.014367,14.142969
82,19,15.195546,15.29279
82,20,6.542742,9.035863
82,21,1.6050084,3.9663002
82,22,4.2317743,9.965426
82,23,12.096467,10.767199
82,24,-1.9764827,3.9454372
82,25,-4.973985,10.557015
82,26,2.3556564,2.455366
82,27,-2.4559584,3.872833
82,28,10.352287,4.59165
82,29,16.607132,1.5629076
82,30,7.779414,3.9115272
82,31,17.25783,26.315296
82,32,-4.9597273,7.2139397
82,33,8.417575,4.130277
82,34,4.7149973,3.061777
82,35,4.261471,2.867376
82,36,14.476999,15.733907
83,0,3.9267554,26.310177
83,1,17.70697,22.971474
83,2,-2.3026817,13.781246
83,3,10.658988,26.312763
83,4,-2.0583565,24.833817
83,5,5.5995383,17.671179
83,6,5.208585,24.36914
83,7,7.60327,11.698571
83,8,-3.5303426,8.920559
83,9,10.489179,11.550405
83,10,-4.17367,11.509086
83,11,6.383954,23.632502
83,12,9.999526,8.520668
83,13,18.57152,5.511145
83,14,12.027582,14.167443
83,15,19.621632,16.761982
83,16,5.1543765,6.815681
83,17,17.954649,3.6576962
83,18,9.246499,4.056346
83,19,4.22525,9.843303
83,20,15.195546,15.29279
83,21,-1.8985001,20.024513
83,22,1.604984,3.9906647
83,23,17.191683,26.315271
83,24,-2.8472257,5.8225074
83,25,6.5295696,9.231244
83,26,-2.029002,3.9211302
83,27,12.096599,10.889429
83,28,-2.5662637,3.117983
83,29,-4.9532676,7.2627068
83,30,10.371959,4.4940996
83,31,2.3753715,2.455345
83,32,-4.980899,10.703531
83,33,4.281261,2.7212138
83,34,4.7478695,3.0617433
83,35,16.646816,1.6603191
83,36,14.450604,15.733913
83,37,-2.5738556,3.6780994
83,38,7.7596807,3.9115465
83,39,8.430724,4.1058884
83,40,7.036008,2.1337364
84,0,10.619331,26.312748
84,1,3.9069834,26.23642
84,2,-2.3026385,13.756793
84,3,-3.5302935,8.896155
84,4,17.73363,23.069767
84,5,-2.1116438,25.128544
84,6,7.623039,11.723009
84,7,10.482626,11.59931
84,8,5.254816,24.32002
84,9,5.606163,17.524166
84,10,18.565046,5.5599604
84,11,10.006111,8.520663
84,12,6.3839593,23.534256
84,13,-4.1605134,11.509079
84,14,5.160949,6.8400726
84,15,9.246499,4.056346
84,16,17.915297,3.7308934
84,17,19.615593,16.982626
84,18,15.195546,15.29279
84,19,1.604984,3.9906647
84,20,17.185068,26.31527
84,21,10.345529,4.3478346
84,22,4.2252617,9.818878
84,23,12.020936,14.118489
84,24,4.294465,2.5994215
84,25,12.096783,11.060562
84,26,-2.8472714,5.846883
84,27,6.542734,9.377774
84,28,-2.5928948,3.3128164
84,29,2.3753715,2.455345
84,30,-1.9249476,20.073544
84,31,-2.0224319,3.9211237
84,32,4.7675924,3.061723
84,33,-4.9598393,7.262712
84,34,-4.980955,10.727951
84,35,14.4374075,15.733916
84,36,8.437311,4.130258
84,37,7.7531185,3.9846728
85,0,10.586285,26.312735
85,1,-2.302422,13.634531
85,2,3.9201512,26.310175
85,3,7.6296268,11.723006
85,4,-3.5434442,8.896164
85,5,5.5929956,17.426167
85,6,17.75373,23.19264
85,7,10.489234,11.623758
85,8,5.3208475,24.295471
85,9,18.56493,5.511151
85,10,6.39717,23.411459
85,11,5.160949,6.8400726
85,12,17.882368,3.730926
85,13,10.006111,8.520663
85,14,9.246511,4.0807223
85,15,19.602947,17.20329
85,16,-4.186774,11.484664
85,17,17.185068,26.31527
85,18,15.195546,15.29279
85,19,12.0407715,14.1674385
85,20,1.604984,3.9906647
85,21,12.096862,11.133909
85,22,4.2385087,9.6479025
85,23,-2.853935,5.895641
85,24,10.365217,4.274674
85,25,4.3076344,2.5506978
85,26,-2.0553243,3.9455144
85,27,4.761009,3.08609
85,28,-2.6258283,3.3615537
85,29,-2.1250517,25.251358
85,30,2.3950868,2.4553237
85,31,6.5361485,9.426626
85,32,-5.0137815,10.70355
85,33,14.463802,15.73391
85,34,8.437311,4.130258
85,35,-4.9665236,7.31149
85,36,7.7531238,4.0090466
86,0,10.573066,26.312729
86,1,-2.2692509,13.487811
86,2,3.9135473,26.310171
86,3,19.583447,17.325891
86,4,-2.1319473,25.423313
86,5,17.754,23.315514
86,6,7.6230435,11.7474575
86,7,5.3538537,24.320045
86,8,5.599605,17.352665
86,9,10.495806,11.599303
86,10,18.57152,5.511145
86,11,-3.5697455,8.896181
86,12,5.160949,6.8400726
86,13,6.44339,23.313232
86,14,17.185068,26.31527
86,15,9.253091,4.080716
86,16,10.371743,4.2015276
86,17,12.073929,14.338781
86,18,1.6115571,3.9906583
86,19,17.809978,3.755384
86,20,10.012697,8.520659
86,21,-4.2393994,11.484692
86,22,15.195546,15.29279
86,23,4.2384973,9.672326
86,24,12.103505,11.182804
86,25,4.7610183,3.0617297
86,26,-2.0750766,3.9698923
86,27,-2.6581788,3.0937278
86,28,4.314219,2.5263362
86,29,-2.004628,20.416769
86,30,-2.8540268,5.9443936
86,31,6.503228,9.426647
86,32,2.4147813,2.4796538
86,33,7.739968,4.0090594
86,34,-4.9598956,7.2870984
86,35,8.437311,4.130258
86,36,14.457203,15.7339115
86,37,-5.026878,10.679138
87,0,-2.2755742,13.341115
87,1,3.8937354,26.310163
87,2,17.787216,23.389248
87,3,10.639159,26.312756
87,4,-2.1653643,25.668976
87,5,5.4066563,24.39376
87,6,19.56388,17.423977
87,7,7.629622,11.698558
87,8,5.5864797,17.05869
87,9,10.502396,11.5993
87,10,17.744015,3.706677
87,11,5.154362,6.8644757
87,12,-2.0183146,20.711
87,13,6.4302,22.99399
87,14,-3.5697455,8.896181
87,15,18.571463,5.4867406
87,16,9.253091,4.080716
87,17,10.391502,4.2258883
87,18,17.165224,26.315262
87,19,12.080628,14.436701
87,20,4.2318444,9.818874
87,21,15.202145,15.2927885
87,22,10.0324545,8.520645
87,23,1.6181302,3.9906518
87,24,-4.2527137,11.557983
87,25,12.096914,11.182808
87,26,4.7610273,3.0373695
87,27,7.73339,4.0090656
87,28,6.5624833,9.524309
87,29,-2.081689,3.9942577
87,30,4.3273883,2.477614
87,31,8.437311,4.130258
87,32,-2.671181,3.020694
87,33,14.477189,15.856395
87,34,2.4082096,2.4796607
87,35,-5.013838,10.72797
87,36,-2.860507,5.895646
88,0,5.472512,25.13091
88,1,10.698606,26.26359
88,2,-2.2382894,25.865505
88,3,3.8409173,26.28556
88,4,17.794313,23.610445
88,5,5.6063356,16.691261
88,6,19.50456,17.473028
88,7,-2.2620223,13.1210785
88,8,-3.6032162,9.18907
88,9,12.113974,14.7794485
88,10,6.450028,22.429281
88,11,-2.0985186,21.348612
88,12,18.57805,5.486735
88,13,5.1214566,6.8888993
88,14,7.623048,11.771906
88,15,9.253091,4.080716
88,16,4.218667,9.843307
88,17,10.521942,11.305892
88,18,10.391466,4.1771293
88,19,17.165224,26.315262
88,20,17.60577,3.7311997
88,21,1.598411,3.9906712
88,22,15.208785,15.317281
88,23,-4.2733455,11.973318
88,24,12.110202,11.280601
88,25,4.7544622,3.0130165
88,26,10.045642,8.545057
88,27,2.4147813,2.4796538
88,28,6.588817,9.792985
88,29,14.470552,15.831899
88,30,7.7399993,4.1553063
88,31,-2.081773,4.0429764
88,32,8.44389,4.1302514
88,33,13.8032675,15.244205
88,34,4.353659,2.5262942
88,35,-2.6976798,3.142468
89,0,5.498876,25.352102
89,1,10.705235,26.288187
89,2,5.6129336,16.666767
89,3,-2.2778802,25.86549
89,4,17.801357,23.807081
89,5,19.498142,17.546595
89,6,12.133866,14.877381
89,7,-2.2356088,13.072174
89,8,3.8211608,26.187222
89,9,6.4368334,22.257437
89,10,-3.610089,9.335521
89,11,7.6362524,11.918595
89,12,18.57805,5.486735
89,13,-4.293452,12.144363
89,14,5.121434,6.962094
89,15,-2.131652,21.446718
89,16,9.25967,4.0807095
89,17,10.541561,11.110301
89,18,17.566256,3.7312388
89,19,4.212096,9.818887
89,20,1.604984,3.9906647
89,21,15.221982,15.317277
89,22,10.404628,4.1771164
89,23,10.05208,8.325273
89,24,2.4345374,2.4309309
89,25,6.601986,9.841834
89,26,12.110202,11.280601
89,27,17.171839,26.315264
89,28,4.767629,2.9642837
89,29,14.470552,15.831899
89,30,17.697807,3.6579516
89,31,7.746619,4.3503094
89,32,8.44389,4.1302514
89,33,13.79667,15.244207
89,34,-2.108054,4.043002
89,35,16.686502,1.7577349
89,36,-2.6975896,3.0937686
89,37,4.3405795,2.3801856
90,0,5.619521,16.69126
90,1,19.47197,17.64469
90,2,12.147111,14.926349
90,3,3.821243,26.03973
90,4,-2.2092814,13.072163
90,5,10.665578,26.288172
90,6,-2.3109157,25.890049
90,7,7.6428742,12.089748
90,8,5.51199,25.769947
90,9,17.788673,24.052893
90,10,-3.6169128,9.457569
90,11,6.430237,22.159245
90,12,-4.3200326,12.266551
90,13,18.578108,5.5111394
90,14,5.12139,7.1084886
90,15,10.548019,10.9391775
90,16,-2.1514304,21.446716
90,17,9.25967,4.0807095
90,18,1.6115814,3.9662938
90,19,17.53317,3.6581151
90,20,10.058649,8.300849
90,21,4.198978,9.721198
90,22,10.391484,4.2015085
90,23,15.215342,15.292785
90,24,12.116872,11.3539505
90,25,2.441089,2.4552746
90,26,6.601986,9.841834
90,27,14.477151,15.831897
90,28,16.686552,1.7821004
90,29,-2.1146665,4.067368
90,30,-2.6974094,2.9963725
90,31,7.733473,4.399077
90,32,17.185068,26.31527
90,33,13.79667,15.244207
90,34,8.44389,4.1302514
90,35,-4.940291,7.335857
90,36,4.7742395,2.8668413
90,37,-5.034301,11.045457
91,0,19.452402,17.742786
91,1,3.8213665,25.818512
91,2,10.692016,26.288181
91,3,5.6261044,16.740244
91,4,-2.202657,13.047713
91,5,-2.3768125,25.840885
91,6,5.5317874,25.843699
91,7,12.160462,15.073264
91,8,17.802546,24.347904
91,9,7.636305,12.187561
91,10,-3.6168633,9.43316
91,11,18.584812,5.5599427
91,12,10.541317,10.792516
91,13,5.114795,7.157294
91,14,6.4104342,22.183788
91,15,17.480488,3.6581676
91,16,-4.339876,12.315432
91,17,4.192395,9.721202
91,18,1.6115814,3.9662938
91,19,-2.1781435,21.642942
91,20,9.25967,4.0807095
91,21,10.078373,8.251998
91,22,2.4542122,2.4796116
91,23,15.21526,15.243797
91,24,12.116924,11.402853
91,25,16.686647,1.8308321
91,26,10.41119,4.152731
91,27,17.165224,26.315262
91,28,-2.1081383,4.0917215
91,29,14.47059,15.856397
91,30,-2.7106814,3.0694327
91,31,13.803233,15.219714
91,32,-2.886933,5.9687986
91,33,-4.946975,7.3846364
91,34,6.634909,9.866241
91,35,8.450469,4.130245
91,36,-5.053636,10.874515
91,37,7.740067,4.472204
91,38,4.7742667,2.7937672
92,0,-2.4229565,25.8163
92,1,10.692035,26.312775
92,2,3.821559,25.47443
92,3,5.6392803,16.78923
92,4,12.173681,15.097748
92,5,-2.1895359,13.072154
92,6,19.445797,17.742788
92,7,17.82932,24.495428
92,8,5.5449915,25.868284
92,9,-2.1981368,21.76559
92,10,-3.6236873,9.555213
92,11,7.623137,12.236472
92,12,10.554496,10.792508
92,13,6.410432,22.232883
92,14,18.584696,5.511133
92,15,4.1858726,9.599091
92,16,5.1147876,7.181694
92,17,-4.333403,12.364301
92,18,17.14538,26.315254
92,19,9.25967,4.0807095
92,20,1.6115814,3.9662938
92,21,-2.9395094,5.9688435
92,22,10.104698,8.227561
92,23,17.48702,3.6337762
92,24,-2.1212788,4.091734
92,25,15.228539,15.292781
92,26,2.4542325,2.4552605
92,27,16.713026,1.8551694
92,28,10.411172,4.1283517
92,29,12.116924,11.402853
92,30,-4.1755524,12.388664
92,31,14.47059,15.856397
92,32,13.803233,15.219714
92,33,6.634909,9.841813
92,34,7.7400618,4.4478264
92,35,-4.947311,7.530966
92,36,8.450434,4.032743
92,37,-2.7255821,4.0192437
92,38,-2.723728,3.0207484
93,0,3.8283398,25.15497
93,1,19.439255,17.767313
93,2,-2.1697903,13.072146
93,3,5.652476,16.74024
93,4,7.6165853,12.432108
93,5,10.625941,26.31275
93,6,5.604373,26.163307
93,7,-3.6503897,9.750521
93,8,6.4170322,22.232885
93,9,17.86358,25.03641
93,10,12.200038,15.073252
93,11,18.591343,5.535532
93,12,-2.502091,25.791702
93,13,10.5610285,10.719175
93,14,10.137474,8.007784
93,15,4.2188673,9.428118
93,16,5.0950174,7.2793136
93,17,9.26625,4.0807033
93,18,1.6115571,3.9906583
93,19,-2.1280186,4.1891823
93,20,-2.9135444,6.139465
93,21,-2.2972503,21.888235
93,22,17.434338,3.6338286
93,23,10.424223,3.9820695
93,24,-4.333668,12.486486
93,25,12.117241,11.696291
93,26,15.241364,15.072341
93,27,2.4607637,2.503956
93,28,7.7335043,4.5453467
93,29,16.719755,1.9282624
93,30,17.08585,26.315231
93,31,6.6217403,9.792965
93,32,13.8032675,15.244205
93,33,-4.20208,12.486426
93,34,8.457056,4.154615
93,35,14.470552,15.831899
93,36,-2.6897151,20.19611
94,0,3.8217237,25.17954
94,1,10.612722,26.312744
94,2,7.610024,12.578845
94,3,-2.1433778,13.023242
94,4,19.432648,17.767313
94,5,5.617694,25.622503
94,6,5.6524806,16.715746
94,7,-2.542036,25.988249
94,8,-3.650539,9.823759
94,9,6.430235,22.20834
94,10,12.193469,15.097741
94,11,18.5914,5.559937
94,12,17.896648,25.03642
94,13,-2.3104367,21.888233
94,14,10.567598,10.694729
94,15,4.232055,9.379268
94,16,-2.1412017,4.213556
94,17,5.081819,7.401334
94,18,10.144009,7.934532
94,19,9.26625,4.0807033
94,20,1.6181302,3.9906518
94,21,-2.9071105,6.212596
94,22,10.417661,4.0064535
94,23,17.427753,3.6338353
94,24,-4.373091,12.462067
94,25,7.7335143,4.5941052
94,26,2.4476202,2.50397
94,27,15.241322,15.047849
94,28,-2.7492135,20.29417
94,29,12.10419,11.818574
94,30,13.8032675,15.244205
94,31,16.713171,1.9282696
94,32,8.450486,4.178998
94,33,14.470552,15.831899
94,34,6.6283245,9.841817
94,35,17.059391,26.31522
95,0,3.8283398,25.15497
95,1,7.603449,12.652219
95,2,-2.588717,26.258526
95,3,10.5995035,26.31274
95,4,5.652486,16.691252
95,5,-2.1169658,12.9743395
95,6,-2.3236666,21.912764
95,7,5.657306,25.696257
95,8,6.430236,22.183792
95,9,12.2132845,15.122224
95,10,18.591343,5.535532
95,11,-3.657215,9.872589
95,12,4.23209,9.306007
95,13,10.567541,10.621402
95,14,10.163696,7.8368583
95,15,5.081819,7.401334
95,16,-2.9138675,6.3101206
95,17,17.911732,25.872702
95,18,17.440819,3.5850532
95,19,1.6181302,3.9906518
95,20,9.26625,4.0807033
95,21,19.399683,17.791842
95,22,10.430785,3.9576855
95,23,-4.3928823,12.486514
95,24,-2.1543424,4.213568
95,25,12.097598,11.818577
95,26,2.454192,2.503963
95,27,6.6546636,9.890658
95,28,15.241322,15.047849
95,29,13.809865,15.244204
95,30,-2.7691226,20.367718
95,31,8.457065,4.1789913
95,32,7.7335143,4.5941052
95,33,14.463953,15.831901
96,0,3.8085186,25.179537
96,1,-2.0970933,12.900994
96,2,-2.6086028,26.307667
96,3,7.5902796,12.7011385
96,4,10.599465,26.263552
96,5,5.6459026,16.642267
96,6,5.6903434,25.622528
96,7,17.945133,26.02032
96,8,6.4236407,22.061056
96,9,12.21323,15.073248
96,10,18.591343,5.535532
96,11,-3.6572647,9.897003
96,12,4.232102,9.281588
96,13,-2.4159718,21.912752
96,14,10.560877,10.52364
96,15,1.6247033,3.9906454
96,16,5.075231,7.4257417
96,17,10.170247,7.788025
96,18,9.26625,4.0807033
96,19,-2.9073873,6.3588758
96,20,17.348679,3.6095295
96,21,10.42415,3.884561
96,22,-4.4455705,12.510976
96,23,2.4739075,2.503942
96,24,15.241322,15.047849
96,25,-2.1543849,4.2379293
96,26,13.836255,15.244196
96,27,6.6612487,9.988373
96,28,12.097651,11.867489
96,29,19.399622,17.767319
96,30,14.470552,15.831899
96,31,8.457073,4.203368
96,32,17.019703,26.315205
96,33,16.700151,2.0013864
96,34,7.720357,4.594117
97,0,5.7232485,26.261694
97,1,3.8151212,25.179539
97,2,-2.0706823,12.852094
97,3,10.586285,26.312735
97,4,7.5902796,12.7011385
97,5,5.645922,16.544298
97,6,6.417045,21.962872
97,7,18.591343,5.535532
97,8,-3.6637917,9.872593
97,9,10.567504,10.572518
97,10,-2.6218004,26.307661
97,11,1.6247033,3.9906454
97,12,12.233018,15.073242
97,13,5.0686507,7.425747
97,14,10.170213,7.7391977
97,15,12.104269,11.891942
97,16,-4.465255,12.4865465
97,17,6.687589,10.159372
97,18,4.2255197,9.281592
97,19,17.335506,3.6095426
97,20,9.26625,4.0807033
97,21,17.982185,24.839714
97,22,10.410936,3.8114452
97,23,-2.174096,4.2379484
97,24,-2.4623003,22.010876
97,25,2.4804792,2.503935
97,26,15.241322,15.047849
97,27,13.862646,15.244188
97,28,-2.9009068,6.4076324
97,29,17.032932,26.31521
97,30,-2.7699788,3.166892
97,31,16.713268,1.9770043
97,32,14.457355,15.831902
97,33,8.450495,4.2033744
97,34,4.807226,2.550167
97,35,7.7071943,4.5697503
98,0,5.822322,26.310905
98,1,10.5995035,26.31274
98,2,-4.5309935,12.462139
98,3,-2.0176935,12.656521
98,4,18.029913,25.479164
98,5,7.5770965,12.676687
98,6,3.7953832,25.056673
98,7,12.213418,15.244665
98,8,18.59793,5.5355263
98,9,-2.6415966,26.307653
98,10,6.4170566,21.71743
98,11,5.665815,15.956559
98,12,-3.6703181,9.848184
98,13,5.088392,7.4257317
98,14,10.417461,3.738312
98,15,10.574149,10.64584
98,16,17.230247,3.6584163
98,17,1.6181545,3.9662874
98,18,19.241402,17.889961
98,19,12.124124,11.965302
98,20,9.26625,4.0807033
98,21,10.143823,7.665978
98,22,6.6941757,10.305963
98,23,4.232102,9.281588
98,24,15.221899,15.268289
98,25,16.719997,2.0501008
98,26,2.5001948,2.503914
98,27,16.966787,26.315186
98,28,13.842853,15.244194
98,29,-2.1479843,4.3353705
98,30,-2.901045,6.480777
98,31,14.470552,15.831899
98,32,8.457065,4.1789913
98,33,4.84666,2.5744808
98,34,7.707189,4.5453715
99,0,18.057144,25.823553
99,1,5.875181,26.21258
99,2,10.612722,26.312744
99,3,3.808629,24.982964
99,4,-1.9846193,12.558736
99,5,7.5902658,12.627768
99,6,-4.544368,12.559896
99,7,5.665829,15.883101
99,8,12.2268,15.416091
99,9,6.4104686,21.47201
99,10,17.177414,3.5853162
99,11,5.081804,7.4501395
99,12,18.59793,5.5355263
99,13,12.124229,12.063133
99,14,-2.654794,26.307648
99,15,10.580719,10.621394
99,16,-3.670368,9.872598
99,17,1.6247033,3.9906454
99,18,19.135897,17.96355
99,19,10.156959,7.617143
99,20,9.266237,4.0563264
99,21,15.221858,15.243795
99,22,16.713415,2.050108
99,23,10.417425,3.689562
99,24,4.212438,9.11067
99,25,16.953558,26.31518
99,26,2.5133386,2.5039
99,27,6.700762,10.379259
99,28,13.816428,15.21971
99,29,14.470552,15.831899
99,30,-2.5358045,22.550638
99,31,-2.887992,6.52953
99,32,8.457065,4.1789913
99,33,4.8532343,2.5744739
99,34,7.7006106,4.5453777
99,35,-4.9543314,7.72609
99,36,-2.1742663,4.3353953
100,0,18.077765,26.167986
100,1,3.795577,24.712696
100,2,10.6061125,26.312742
100,3,5.9016542,25.868412
100,4,7.5968413,12.554395
100,5,-4.564485,12.730977
100,6,12.213768,15.563043
100,7,-1.9646254,12.41208
100,8,5.679027,15.809643
100,9,17.124683,3.5609853
100,10,-3.6834214,9.823779
100,11,18.59793,5.5355263
100,12,5.088369,7.4989414
100,13,-2.5819616,22.550632
100,14,10.5872135,10.499184
100,15,1.6181545,3.9662874
100,16,6.4038835,21.17754
100,17,-2.6811888,26.307638
100,18,12.124309,12.136509
100,19,10.170128,7.617133
100,20,9.266237,4.0563264
100,21,10.410864,3.7139435
100,22,16.700201,2.0257542
100,23,19.090141,18.15977
100,24,4.2321134,9.257169
100,25,15.221899,15.268289
100,26,16.933716,26.315172
100,27,-2.8878076,6.4320025
100,28,2.533114,2.4308255
100,29,13.836221,15.219705
100,30,4.866408,2.5013938
100,31,8.457065,4.1789913
100,32,-4.9477587,7.7260847
100,33,7.694037,4.5697627
100,34,14.470552,15.831899
100,35,6.7007623,10.428126
100,36,-2.2267873,4.311084
101,0,18.097887,26.291016
101,1,10.612703,26.28815
101,2,5.947831,26.286366
101,3,3.795674,24.540724
101,4,7.5902705,12.652225
101,5,-2.6286578,22.845093
101,6,-2.7009847,26.30763
101,7,12.200708,15.68551
101,8,-1.9446325,12.265432
101,9,-4.6110315,12.950964
101,10,19.057114,18.159773
101,11,5.6790605,15.638255
101,12,-3.683621,9.9214325
101,13,17.032543,3.585461
101,14,10.560688,10.2792425
101,15,18.59799,5.5599313
101,16,12.124335,12.160968
101,17,5.081751,7.620967
101,18,6.403896,20.932173
101,19,1.6181545,3.9662874
101,20,9.259645,4.0319567
101,21,10.189882,7.6171184
101,22,10.410846,3.6895685
101,23,4.225661,8.988575
101,24,16.739746,2.0500793
101,25,15.22858,15.317275
101,26,-2.8943803,6.4320083
101,27,8.457056,4.154615
101,28,16.907257,26.315163
101,29,7.680889,4.618534
101,30,13.836255,15.244196
101,31,2.5462773,2.4064605
101,32,6.707349,10.525862
101,33,14.477151,15.831897
101,34,-4.9543314,7.72609
101,35,4.8729644,2.5500975
102,0,18.084711,26.315615
102,1,5.980856,26.310965
102,2,3.8024967,24.147694
102,3,7.5968733,12.725594
102,4,10.599312,26.066814
102,5,19.024445,18.306946
102,6,-2.7207353,26.28305
102,7,-1.9050224,12.192097
102,8,-3.6904972,10.0679245
102,9,-2.6423864,23.139593
102,10,-4.598198,13.097613
102,11,12.194192,15.758992
102,12,5.692276,15.466876
102,13,10.56067,10.254804
102,14,5.081705,7.7674
102,15,6.417102,20.760433
102,16,18.59793,5.5355263
102,17,1.6313249,3.9419105
102,18,12.124361,12.185427
102,19,9.259645,4.0319567
102,20,10.150391,7.6415606
102,21,10.410846,3.6895685
102,22,4.2453475,9.110648
102,23,-2.8878076,6.4320025
102,24,-4.9543314,7.72609
102,25,2.559401,2.4307973
102,26,16.97323,3.5611367
102,27,8.457073,4.203368
102,28,7.700656,4.7647977
102,29,6.694177,10.525869
102,30,16.739552,1.9526079
102,31,15.248045,15.121323
102,32,16.933716,26.315172
102,33,14.496947,15.831892
102,34,-2.266296,4.3598456
102,35,13.836255,15.244196
103,0,6.0733356,26.311
103,1,3.8160977,23.43548
103,2,7.6167107,13.092479
103,3,10.579143,25.6242
103,4,12.194273,15.832476
103,5,18.991955,18.527718
103,6,-3.6910465,10.336507
103,7,-1.8588322,12.11876
103,8,5.692271,15.491357
103,9,6.4303045,20.637768
103,10,10.560518,10.059305
103,11,18.097942,26.31562
103,12,-4.591835,13.195386
103,13,4.258546,9.037387
103,14,5.0948367,7.8650165
103,15,1.6247276,3.966281
103,16,18.610994,5.486706
103,17,12.157243,12.112034
103,18,-2.715335,23.360477
103,19,10.150307,7.5195007
103,20,-2.806563,26.30759
103,21,9.2727785,3.9831915
103,22,6.7600365,10.623574
103,23,-2.8945186,6.505153
103,24,10.437146,3.6651678
103,25,7.700681,4.886706
103,26,2.579097,2.4551272
103,27,15.221899,15.268289
103,28,-4.9548917,7.97001
103,29,-4.802506,13.244361
103,30,8.4636,4.0571055
103,31,16.940256,3.5367866
103,32,-2.9278986,3.3131568
103,33,-2.3123755,4.408614
103,34,16.739552,1.9526079
103,35,14.470514,15.807401
103,36,13.842784,15.195211
104,0,6.1063643,26.311014
104,1,7.6035447,13.16587
104,2,3.809608,23.23904
104,3,-3.6647878,10.360909
104,4,12.200977,15.930454
104,5,-1.799604,12.1187315
104,6,10.585713,25.57503
104,7,18.99261,18.797571
104,8,5.6922526,15.589286
104,9,6.4566965,20.711367
104,10,10.567031,9.961557
104,11,18.13102,26.315632
104,12,12.177126,12.209862
104,13,18.610994,5.486706
104,14,1.6378738,3.9662683
104,15,5.0947914,8.011463
104,16,-4.5971107,12.608796
104,17,10.443726,3.6651614
104,18,4.258592,8.93972
104,19,10.143604,7.348633
104,20,-2.8263586,26.307583
104,21,9.27937,4.007561
104,22,-2.8944724,6.480771
104,23,-2.332087,4.4086328
104,24,6.78638,10.62356
104,25,15.2284975,15.268287
104,26,2.6053648,2.4794505
104,27,7.700691,4.9354706
104,28,-4.9550037,8.018796
104,29,-2.741987,23.507748
104,30,8.470205,4.130226
104,31,14.463953,15.831901
104,32,16.687084,2.0501368
104,33,13.836186,15.195213
104,34,16.959911,3.488001
104,35,-2.9279912,3.3618598
104,36,-4.835739,13.391045
105,0,12.207574,15.930453
105,1,-1.7732804,12.118719
105,2,6.132787,26.311024
105,3,10.5791235,25.599613
105,4,18.137634,26.315636
105,5,18.972853,18.822107
105,6,5.6790648,15.613772
105,7,7.616739,13.239251
105,8,-3.6782913,10.53185
105,9,3.776678,23.116266
105,10,6.443499,20.711367
105,11,10.566956,9.863817
105,12,5.0947685,8.08469
105,13,18.611052,5.5111103
105,14,1.6444468,3.9662619
105,15,4.2586503,8.817642
105,16,12.17056,12.234324
105,17,10.169942,7.3486123
105,18,-4.7372565,13.48879
105,19,10.43711,3.6164193
105,20,-2.8944263,6.4563894
105,21,-2.821264,23.581371
105,22,9.27937,4.007561
105,23,6.7797947,10.648
105,24,-2.3452713,4.433008
105,25,15.235138,15.292779
105,26,2.631672,2.455071
105,27,-2.852753,26.307573
105,28,14.477151,15.831897
105,29,-4.9487104,8.140762
105,30,7.7072906,5.0329976
105,31,13.836186,15.195213
105,32,8.470205,4.130226
105,33,16.785677,1.9769249
105,34,16.93357,3.4880276
105,35,16.680502,2.050144
106,0,5.6856565,15.6137705
106,1,10.5659075,25.59961
106,2,-1.760159,12.143151
106,3,6.1856337,26.311045
106,4,12.207627,15.9794445
106,5,7.629937,13.337099
106,6,18.19056,26.315655
106,7,-3.6783912,10.58069
106,8,3.7700784,23.116266
106,9,6.469895,20.686834
106,10,18.972017,18.478659
106,11,5.0881877,8.084695
106,12,10.573505,9.814944
106,13,1.6313007,3.9662745
106,14,12.190471,12.356617
106,15,10.169788,7.128935
106,16,4.2521152,8.719988
106,17,9.266199,3.983198
106,18,-4.7767935,13.513252
106,19,18.611052,5.5111103
106,20,-2.8944724,6.480771
106,21,10.423878,3.518938
106,22,6.7534494,10.574706
106,23,15.234848,15.121326
106,24,-2.3583689,4.408658
106,25,2.651407,2.4306989
106,26,-2.9007277,23.75319
106,27,14.496871,15.782896
106,28,16.78563,1.9525573
106,29,7.707296,5.057381
106,30,-2.892344,26.307558
106,31,-4.9489346,8.238344
106,32,16.841434,3.5125027
106,33,13.849381,15.1952095
106,34,8.470205,4.130226
107,0,10.5526905,25.599604
107,1,6.2186627,26.311056
107,2,-1.7469971,12.143145
107,3,5.65931,15.515848
107,4,7.629942,13.361563
107,5,12.207601,15.954948
107,6,6.469897,20.637768
107,7,-3.6850185,10.605114
107,8,3.7700922,23.091713
107,9,5.081614,8.06029
107,10,18.183943,26.315653
107,11,10.573468,9.766076
107,12,18.933155,18.797577
107,13,-4.7569423,13.464351
107,14,4.2587194,8.671156
107,15,10.176339,7.080115
107,16,18.610994,5.486706
107,17,9.266199,3.983198
